Customer Email;Order Date;Total (DKK)
user59@shop.com;13/06/2025;21.2
user362@shop.com;21/07/2025;58.81
user221@shop.com;05/10/2025;76.94
User365@Shop.com;02/11/2025;22.34
User64@Shop.com;09/11/2025;28.79
user270@shop.com;19/12/2025;32.77
user16@shop.com;07/02/2024;9.18
User394@Shop.com;19/02/2024;15.86
user377@shop.com;03/04/2024;53.59
User353@Shop.com;29/05/2024;30.89
User135@Shop.com;07/07/2024;14.39
User279@Shop.com;07/10/2024;38.44
User76@Shop.com;19/11/2024;15.1
user336@shop.com;21/11/2024;39.8
user41@shop.com;03/12/2024;77.12
user294@shop.com;08/12/2024;105.09
user261@shop.com;25/01/2025;107.63
User118@Shop.com;06/03/2025;62.72
User184@Shop.com;15/05/2025;7.12
User190@Shop.com;22/08/2025;56.09
User5@Shop.com;14/10/2025;47.36
user21@shop.com;23/10/2025;29.8
user286@shop.com;09/11/2025;68.6
user274@shop.com;13/11/2025;12.14
user103@shop.com;03/01/2024;90.54
User179@Shop.com;28/02/2024;22.79
User312@Shop.com;05/03/2024;60.14
user271@shop.com;02/05/2024;40.11
user195@shop.com;20/05/2024;23.3
User345@Shop.com;09/07/2024;76.65
User214@Shop.com;20/08/2024;25.25
User3@Shop.com;22/09/2024;34.01
user183@shop.com;04/11/2024;24.35
user97@shop.com;11/12/2024;115.15
user270@shop.com;05/01/2025;17.61
User42@Shop.com;01/03/2025;29.01
user396@shop.com;27/03/2025;21.75
user243@shop.com;23/04/2025;11.37
user319@shop.com;25/04/2025;91.13
user184@shop.com;03/06/2025;40.79
user28@shop.com;10/06/2025;57.38
User174@Shop.com;11/07/2025;28.07
User198@Shop.com;10/10/2025;51.18
user168@shop.com;13/11/2025;44.58
user94@shop.com;21/11/2025;82.63
user83@shop.com;28/11/2025;24.88
User41@Shop.com;20/01/2024;84.2
user199@shop.com;08/02/2024;82.32
user78@shop.com;27/03/2024;149.58
User250@Shop.com;15/07/2024;-26.79
User99@Shop.com;22/09/2024;4.91
user174@shop.com;09/10/2024;90.98
;15/10/2024;34.07
user210@shop.com;19/11/2024;61.45
;28/11/2024;33.08
User273@Shop.com;03/01/2025;188.6
User341@Shop.com;13/01/2025;8.29
user23@shop.com;24/03/2025;134.47
User279@Shop.com;03/06/2025;27.57
User95@Shop.com;25/09/2025;10.51
user126@shop.com;14/11/2025;19.85
User362@Shop.com;15/12/2025;26.35
User157@Shop.com;20/12/2025;120.15
user206@shop.com;05/01/2024;33.33
user176@shop.com;05/02/2024;119.48
User43@Shop.com;23/03/2024;29.25
User118@Shop.com;18/04/2024;111.77
;10/05/2024;41.95
User169@Shop.com;20/06/2024;19.21
user1@shop.com;17/07/2024;21.86
user308@shop.com;28/08/2024;8.12
user214@shop.com;06/09/2024;27.5
User31@Shop.com;22/09/2024;9.97
user396@shop.com;11/01/2025;37.35
User111@Shop.com;08/02/2025;62.33
User139@Shop.com;03/05/2025;12.1
user192@shop.com;05/05/2025;56.67
user214@shop.com;22/06/2025;42.65
user270@shop.com;28/06/2025;28.13
user213@shop.com;03/07/2025;64.96
User258@Shop.com;16/07/2025;25.58
user124@shop.com;01/11/2025;42.11
user290@shop.com;17/11/2025;-33.08
User341@Shop.com;08/01/2024;41.87
user42@shop.com;09/02/2024;8.6
user48@shop.com;15/02/2024;37.14
user73@shop.com;26/02/2024;79.64
user133@shop.com;22/03/2024;41.45
user124@shop.com;08/04/2024;53.13
User312@Shop.com;10/04/2024;84.64
user113@shop.com;07/05/2024;3.75
user354@shop.com;07/05/2024;101.74
User302@Shop.com;11/07/2024;47.15
user376@shop.com;13/08/2024;35.97
User397@Shop.com;01/10/2024;19.72
User29@Shop.com;13/10/2024;17.7
User273@Shop.com;06/11/2024;31.45
user346@shop.com;04/12/2024;-32.74
user14@shop.com;09/12/2024;36.98
User66@Shop.com;26/12/2024;27.55
User119@Shop.com;30/01/2025;54.01
User83@Shop.com;31/08/2025;90.94
;28/09/2025;34.52
User54@Shop.com;17/12/2025;40.64
User369@Shop.com;07/01/2024;-100.28
user143@shop.com;21/01/2024;18.38
User238@Shop.com;11/02/2024;42.07
User163@Shop.com;14/03/2024;74.81
user140@shop.com;12/04/2024;55.19
user346@shop.com;26/05/2024;73.78
user142@shop.com;03/09/2024;28.36
user391@shop.com;09/09/2024;125.53
User253@Shop.com;14/09/2024;37.66
user144@shop.com;17/10/2024;10.06
User345@Shop.com;09/11/2024;20.85
User111@Shop.com;18/01/2025;75.92
user136@shop.com;09/03/2025;93.83
user355@shop.com;19/03/2025;36.43
User77@Shop.com;12/04/2025;19.39
User353@Shop.com;28/06/2025;52.56
user2@shop.com;14/07/2025;42.22
User4@Shop.com;01/11/2025;40.64
user55@shop.com;11/12/2025;66.37
user246@shop.com;17/02/2024;30.26
User340@Shop.com;04/03/2024;23.55
user338@shop.com;15/03/2024;88.06
User250@Shop.com;26/03/2024;12.69
user256@shop.com;26/04/2024;53.6
User396@Shop.com;30/04/2024;9.11
User379@Shop.com;10/06/2024;38.62
user28@shop.com;03/07/2024;25.08
User224@Shop.com;06/07/2024;45.78
User147@Shop.com;13/07/2024;52.06
user54@shop.com;23/09/2024;32.98
User318@Shop.com;02/10/2024;94.76
user217@shop.com;15/10/2024;32.9
user264@shop.com;25/10/2024;42.14
user206@shop.com;25/02/2025;98.34
user27@shop.com;19/05/2025;11.01
User346@Shop.com;19/06/2025;29.5
user161@shop.com;03/08/2025;17.62
user88@shop.com;27/08/2025;90.68
user255@shop.com;15/01/2024;7.32
User122@Shop.com;26/01/2024;-46.36
User275@Shop.com;30/01/2024;61.55
User204@Shop.com;08/05/2024;178.72
User181@Shop.com;16/06/2024;22.28
user40@shop.com;14/07/2024;68.14
User76@Shop.com;25/07/2024;63.41
user345@shop.com;25/10/2024;50.27
User386@Shop.com;03/11/2024;43.7
user221@shop.com;18/12/2024;69.5
user187@shop.com;17/02/2025;47.35
User72@Shop.com;25/02/2025;33.63
user287@shop.com;09/06/2025;51.7
user259@shop.com;06/07/2025;53.85
user214@shop.com;06/08/2025;-95.54
User108@Shop.com;08/09/2025;31.75
user33@shop.com;31/10/2025;94.5
User387@Shop.com;04/11/2025;100.12
user95@shop.com;01/03/2024;82.98
User261@Shop.com;07/03/2024;34.81
user26@shop.com;09/07/2024;44.38
user273@shop.com;09/08/2024;66.31
User77@Shop.com;25/08/2024;75.04
User280@Shop.com;07/10/2024;6.22
User80@Shop.com;28/10/2024;64.39
user198@shop.com;26/11/2024;62.77
User166@Shop.com;16/12/2024;95.68
user205@shop.com;13/03/2025;20.42
user129@shop.com;28/03/2025;49.57
user135@shop.com;06/04/2025;161.08
user145@shop.com;12/06/2025;125.0
User255@Shop.com;03/08/2025;32.36
user326@shop.com;08/09/2025;21.91
user147@shop.com;12/09/2025;92.04
User9@Shop.com;15/09/2025;19.3
User78@Shop.com;23/11/2025;21.3
User42@Shop.com;29/02/2024;45.68
User251@Shop.com;09/06/2024;24.65
User323@Shop.com;03/07/2024;30.17
user85@shop.com;09/08/2024;112.07
User214@Shop.com;11/08/2024;-110.15
user191@shop.com;05/10/2024;49.17
user176@shop.com;19/10/2024;24.82
User354@Shop.com;23/10/2024;45.95
user107@shop.com;24/11/2024;63.43
user249@shop.com;01/12/2024;72.74
user217@shop.com;02/01/2025;59.28
user350@shop.com;25/02/2025;85.56
user89@shop.com;06/03/2025;35.31
user373@shop.com;25/03/2025;40.61
;07/04/2025;9.78
User179@Shop.com;24/06/2025;78.34
user329@shop.com;27/06/2025;12.74
user259@shop.com;05/08/2025;28.9
User129@Shop.com;10/10/2025;45.27
user341@shop.com;26/10/2025;129.19
user10@shop.com;24/11/2025;64.21
User56@Shop.com;05/12/2025;16.53
;21/01/2024;19.86
user317@shop.com;07/02/2024;39.21
user120@shop.com;25/02/2024;162.56
user394@shop.com;20/03/2024;30.23
user263@shop.com;18/05/2024;21.07
user97@shop.com;31/07/2024;89.66
user343@shop.com;27/09/2024;27.32
user396@shop.com;19/11/2024;29.99
User319@Shop.com;29/12/2024;50.63
user250@shop.com;13/02/2025;46.18
user345@shop.com;23/02/2025;18.1
user322@shop.com;02/04/2025;53.23
user196@shop.com;04/04/2025;37.46
user303@shop.com;17/06/2025;32.91
user337@shop.com;02/07/2025;50.23
User14@Shop.com;03/09/2025;7.36
User185@Shop.com;24/10/2025;52.81
user374@shop.com;26/11/2025;27.3
User106@Shop.com;10/12/2025;56.37
User246@Shop.com;19/01/2024;23.27
User192@Shop.com;07/03/2024;92.89
User234@Shop.com;17/03/2024;40.73
user134@shop.com;22/03/2024;86.32
User255@Shop.com;16/05/2024;130.2
user307@shop.com;22/05/2024;38.13
User295@Shop.com;28/05/2024;103.42
User332@Shop.com;17/06/2024;27.28
user101@shop.com;05/07/2024;75.91
User57@Shop.com;11/07/2024;48.85
user217@shop.com;09/08/2024;132.85
user66@shop.com;13/08/2024;15.24
user251@shop.com;14/08/2024;39.24
User154@Shop.com;11/09/2024;65.57
user287@shop.com;03/10/2024;74.64
User185@Shop.com;23/10/2024;48.92
user225@shop.com;23/10/2024;30.95
user382@shop.com;30/10/2024;51.03
user251@shop.com;03/01/2025;39.3
User376@Shop.com;08/01/2025;32.24
user97@shop.com;19/02/2025;81.17
User386@Shop.com;23/03/2025;94.46
user86@shop.com;28/03/2025;22.3
user292@shop.com;13/04/2025;12.98
user19@shop.com;18/05/2025;88.92
user271@shop.com;12/07/2025;54.78
User352@Shop.com;12/08/2025;63.83
User108@Shop.com;17/10/2025;55.11
User63@Shop.com;02/11/2025;73.82
user149@shop.com;30/11/2025;69.62
User27@Shop.com;06/01/2024;33.14
user2@shop.com;21/02/2024;61.77
;07/03/2024;5.89
User333@Shop.com;29/03/2024;8.53
user161@shop.com;28/04/2024;23.47
user111@shop.com;14/07/2024;31.97
User90@Shop.com;06/08/2024;24.58
user32@shop.com;04/09/2024;20.38
User158@Shop.com;12/09/2024;45.47
;18/12/2024;18.47
user180@shop.com;02/03/2025;46.11
user129@shop.com;05/03/2025;17.4
user236@shop.com;14/04/2025;51.1
user289@shop.com;10/07/2025;111.43
user5@shop.com;18/07/2025;28.22
user3@shop.com;24/09/2025;5.41
user111@shop.com;12/12/2025;74.14
user92@shop.com;20/01/2024;10.27
User36@Shop.com;26/01/2024;26.86
User358@Shop.com;21/02/2024;101.93
User36@Shop.com;01/04/2024;27.96
user342@shop.com;27/04/2024;56.21
User27@Shop.com;18/05/2024;45.87
User251@Shop.com;10/09/2024;25.13
user153@shop.com;05/10/2024;67.82
user224@shop.com;21/10/2024;-78.65
user209@shop.com;07/11/2024;7.16
user89@shop.com;29/11/2024;87.75
user41@shop.com;03/12/2024;26.83
User350@Shop.com;04/01/2025;75.49
user291@shop.com;08/02/2025;12.74
User304@Shop.com;10/03/2025;-11.19
User247@Shop.com;09/07/2025;100.1
User205@Shop.com;09/09/2025;56.97
user340@shop.com;03/11/2025;58.06
user65@shop.com;11/01/2024;100.99
User243@Shop.com;23/02/2024;45.64
user87@shop.com;20/03/2024;51.4
user260@shop.com;03/05/2024;17.56
User152@Shop.com;07/05/2024;31.79
User171@Shop.com;13/06/2024;57.59
User133@Shop.com;16/08/2024;37.87
User238@Shop.com;26/08/2024;2.57
User25@Shop.com;30/09/2024;77.69
user308@shop.com;16/10/2024;127.8
user163@shop.com;23/12/2024;64.25
User392@Shop.com;20/01/2025;70.99
user180@shop.com;26/01/2025;45.32
User49@Shop.com;16/03/2025;34.81
user115@shop.com;05/06/2025;57.59
user184@shop.com;04/07/2025;34.49
User154@Shop.com;16/07/2025;35.57
user106@shop.com;31/08/2025;45.6
user133@shop.com;20/10/2025;61.27
user293@shop.com;04/02/2024;66.59
User151@Shop.com;04/02/2024;43.23
user63@shop.com;25/02/2024;62.37
User247@Shop.com;02/05/2024;26.27
User296@Shop.com;15/09/2024;57.45
user199@shop.com;06/11/2024;16.5
user290@shop.com;08/11/2024;28.31
user79@shop.com;20/12/2024;27.77
user58@shop.com;01/01/2025;129.54
;09/01/2025;19.26
user315@shop.com;12/02/2025;31.45
User205@Shop.com;21/03/2025;64.87
User194@Shop.com;17/06/2025;39.73
user183@shop.com;18/06/2025;69.05
user88@shop.com;05/11/2025;28.21
user285@shop.com;06/01/2024;91.02
User153@Shop.com;24/01/2024;72.27
User301@Shop.com;01/03/2024;99.32
;06/04/2024;88.04
User339@Shop.com;20/04/2024;-51.69
User339@Shop.com;18/05/2024;2.66
user324@shop.com;12/08/2024;55.06
;12/09/2024;25.31
User267@Shop.com;29/09/2024;67.55
User301@Shop.com;13/01/2025;82.91
User288@Shop.com;19/01/2025;35.13
user351@shop.com;24/01/2025;23.39
user63@shop.com;26/03/2025;41.72
user263@shop.com;09/04/2025;83.78
user280@shop.com;30/04/2025;128.55
User143@Shop.com;04/05/2025;41.26
user102@shop.com;07/05/2025;29.81
User226@Shop.com;14/05/2025;24.16
user103@shop.com;29/05/2025;51.35
User235@Shop.com;26/06/2025;17.35
user48@shop.com;30/06/2025;21.55
User158@Shop.com;05/08/2025;44.36
user159@shop.com;07/09/2025;17.53
User293@Shop.com;27/09/2025;25.2
user8@shop.com;04/12/2025;30.07
user145@shop.com;01/01/2024;62.54
user263@shop.com;12/01/2024;118.86
User199@Shop.com;01/02/2024;29.35
User299@Shop.com;04/03/2024;47.56
User347@Shop.com;19/04/2024;164.64
;10/05/2024;37.18
user134@shop.com;23/05/2024;38.57
User52@Shop.com;11/08/2024;17.1
User35@Shop.com;21/08/2024;4.25
User256@Shop.com;24/11/2024;66.55
User51@Shop.com;25/11/2024;19.76
user335@shop.com;04/12/2024;65.71
User232@Shop.com;24/12/2024;50.67
User15@Shop.com;09/02/2025;15.32
User316@Shop.com;23/02/2025;35.65
user78@shop.com;26/02/2025;4.92
User396@Shop.com;02/03/2025;8.1
User107@Shop.com;11/05/2025;49.97
User220@Shop.com;23/06/2025;9.44
user185@shop.com;17/09/2025;12.39
User141@Shop.com;13/01/2024;31.43
user69@shop.com;07/02/2024;4.66
user25@shop.com;12/03/2024;61.64
User216@Shop.com;22/05/2024;98.97
user393@shop.com;16/06/2024;72.15
user138@shop.com;10/09/2024;-35.14
User120@Shop.com;14/11/2024;68.05
User262@Shop.com;15/11/2024;20.81
user399@shop.com;19/03/2025;22.49
user212@shop.com;01/04/2025;50.77
User387@Shop.com;08/05/2025;63.25
User274@Shop.com;20/05/2025;32.0
user319@shop.com;14/06/2025;89.77
user99@shop.com;27/06/2025;101.53
User221@Shop.com;30/07/2025;98.42
user283@shop.com;25/10/2025;2.46
user145@shop.com;20/11/2025;23.33
user294@shop.com;09/05/2024;42.85
User155@Shop.com;16/05/2024;69.23
User289@Shop.com;13/06/2024;86.64
user182@shop.com;15/07/2024;18.1
User28@Shop.com;24/08/2024;34.33
User39@Shop.com;24/09/2024;104.0
user378@shop.com;29/10/2024;34.86
user255@shop.com;28/12/2024;47.81
user231@shop.com;25/02/2025;66.8
user308@shop.com;21/04/2025;21.25
user109@shop.com;22/04/2025;183.05
user146@shop.com;22/05/2025;21.29
User174@Shop.com;07/06/2025;13.08
User263@Shop.com;10/06/2025;10.69
user207@shop.com;21/07/2025;55.22
User109@Shop.com;07/09/2025;10.13
User207@Shop.com;16/10/2025;50.72
User150@Shop.com;13/11/2025;54.49
User99@Shop.com;12/01/2024;88.89
User77@Shop.com;27/01/2024;100.42
User106@Shop.com;01/05/2024;60.49
User215@Shop.com;08/05/2024;36.34
User146@Shop.com;26/05/2024;10.69
User169@Shop.com;09/07/2024;93.53
user312@shop.com;26/10/2024;26.0
user278@shop.com;27/10/2024;37.21
user175@shop.com;14/12/2024;37.42
User230@Shop.com;20/01/2025;24.86
;27/03/2025;39.52
user164@shop.com;05/04/2025;113.88
user181@shop.com;16/04/2025;64.67
user119@shop.com;11/06/2025;86.91
User81@Shop.com;29/06/2025;75.96
User296@Shop.com;22/08/2025;124.09
User5@Shop.com;20/10/2025;40.99
User390@Shop.com;09/11/2025;32.68
user390@shop.com;21/11/2025;111.64
User250@Shop.com;22/11/2025;2.97
User118@Shop.com;06/02/2024;73.18
User118@Shop.com;16/06/2024;68.73
user215@shop.com;21/09/2024;49.79
user267@shop.com;27/09/2024;52.29
User143@Shop.com;27/09/2024;23.55
user176@shop.com;06/10/2024;27.52
User22@Shop.com;14/10/2024;105.19
user354@shop.com;22/10/2024;43.92
User360@Shop.com;04/11/2024;96.0
user105@shop.com;05/11/2024;24.71
user374@shop.com;15/12/2024;23.93
user339@shop.com;23/02/2025;11.39
user75@shop.com;12/06/2025;8.44
user62@shop.com;05/07/2025;68.13
User167@Shop.com;26/11/2025;8.82
User277@Shop.com;29/11/2025;52.86
user150@shop.com;04/12/2025;83.82
User293@Shop.com;26/01/2024;57.58
user67@shop.com;24/02/2024;25.92
User370@Shop.com;25/04/2024;79.74
user265@shop.com;17/05/2024;64.91
User100@Shop.com;30/05/2024;21.46
user313@shop.com;05/06/2024;26.38
user164@shop.com;17/06/2024;67.38
user304@shop.com;17/10/2024;131.42
user281@shop.com;23/12/2024;38.34
user270@shop.com;25/01/2025;41.24
user49@shop.com;25/03/2025;72.78
user7@shop.com;07/04/2025;27.88
user280@shop.com;18/04/2025;65.12
User92@Shop.com;26/08/2025;14.33
;19/10/2025;16.21
User206@Shop.com;07/02/2024;30.24
User373@Shop.com;14/02/2024;13.34
user281@shop.com;21/04/2024;62.71
user120@shop.com;28/06/2024;57.62
user155@shop.com;14/07/2024;80.18
user279@shop.com;15/07/2024;100.31
user180@shop.com;04/12/2024;50.27
user223@shop.com;14/12/2024;55.83
user336@shop.com;17/12/2024;73.55
user23@shop.com;04/05/2025;77.25
user10@shop.com;09/05/2025;24.85
user356@shop.com;31/05/2025;6.34
user108@shop.com;04/06/2025;5.16
user329@shop.com;06/06/2025;8.34
User116@Shop.com;20/07/2025;33.49
user338@shop.com;30/08/2025;5.86
user397@shop.com;18/11/2025;27.89
user368@shop.com;20/03/2024;40.11
User91@Shop.com;13/04/2024;47.6
user207@shop.com;19/04/2024;54.1
user19@shop.com;11/09/2024;61.85
user107@shop.com;21/01/2025;24.17
user167@shop.com;10/03/2025;35.97
;28/03/2025;60.84
user260@shop.com;01/06/2025;44.63
user77@shop.com;01/06/2025;99.87
user62@shop.com;10/06/2025;93.19
User260@Shop.com;07/10/2025;62.87
user336@shop.com;16/10/2025;41.21
user398@shop.com;21/10/2025;40.08
User79@Shop.com;08/11/2025;38.87
User310@Shop.com;20/02/2024;0.84
User282@Shop.com;01/03/2024;25.35
user325@shop.com;24/06/2024;114.19
user65@shop.com;26/07/2024;40.58
user192@shop.com;21/08/2024;54.09
user352@shop.com;08/09/2024;84.71
user230@shop.com;10/11/2024;122.53
user81@shop.com;24/12/2024;53.99
User1@Shop.com;21/01/2025;19.8
User292@Shop.com;30/01/2025;172.82
user28@shop.com;01/03/2025;10.4
User335@Shop.com;08/06/2025;59.22
user263@shop.com;22/09/2025;90.31
user102@shop.com;15/10/2025;40.96
User85@Shop.com;24/10/2025;61.65
User38@Shop.com;30/11/2025;33.62
user136@shop.com;26/01/2024;64.75
User234@Shop.com;25/03/2024;52.64
user123@shop.com;15/04/2024;40.37
User200@Shop.com;20/04/2024;56.9
user251@shop.com;11/05/2024;22.44
user192@shop.com;21/07/2024;123.7
user100@shop.com;19/11/2024;-79.49
User312@Shop.com;07/01/2025;41.65
user287@shop.com;27/02/2025;29.75
User185@Shop.com;20/03/2025;40.66
user72@shop.com;19/04/2025;21.43
User199@Shop.com;28/04/2025;47.22
User144@Shop.com;23/06/2025;34.4
User195@Shop.com;24/09/2025;16.75
user51@shop.com;30/09/2025;22.22
user182@shop.com;02/11/2025;20.41
user21@shop.com;18/11/2025;57.27
user162@shop.com;02/12/2025;55.9
User279@Shop.com;07/01/2024;85.13
user65@shop.com;24/01/2024;7.81
user51@shop.com;25/02/2024;48.21
user118@shop.com;12/03/2024;50.23
User362@Shop.com;28/06/2024;35.05
user106@shop.com;21/09/2024;20.62
User376@Shop.com;25/09/2024;35.67
User100@Shop.com;08/12/2024;72.75
user23@shop.com;21/12/2024;94.99
User313@Shop.com;10/03/2025;108.26
;10/04/2025;40.75
user46@shop.com;01/05/2025;104.23
user214@shop.com;14/05/2025;71.48
user82@shop.com;20/05/2025;40.13
user242@shop.com;07/08/2025;24.98
User211@Shop.com;10/09/2025;43.01
User285@Shop.com;03/10/2025;106.69
User125@Shop.com;22/10/2025;13.26
user112@shop.com;12/01/2024;74.52
User96@Shop.com;07/05/2024;103.99
user299@shop.com;08/06/2024;88.59
User149@Shop.com;03/07/2024;30.05
user341@shop.com;26/07/2024;41.97
User201@Shop.com;08/09/2024;52.48
User317@Shop.com;21/10/2024;46.18
user270@shop.com;25/01/2025;51.13
User277@Shop.com;10/02/2025;24.61
User388@Shop.com;22/02/2025;68.96
user181@shop.com;01/03/2025;61.68
User341@Shop.com;03/03/2025;119.93
user330@shop.com;05/05/2025;41.79
User172@Shop.com;18/07/2025;68.45
user278@shop.com;21/07/2025;43.15
User181@Shop.com;29/07/2025;18.66
user266@shop.com;02/08/2025;83.97
user166@shop.com;01/03/2024;44.48
User197@Shop.com;26/04/2024;75.24
user96@shop.com;22/07/2024;37.75
User254@Shop.com;09/08/2024;8.65
user380@shop.com;26/10/2024;23.89
user142@shop.com;15/11/2024;94.03
User28@Shop.com;19/11/2024;45.57
user283@shop.com;31/12/2024;36.38
user82@shop.com;20/02/2025;25.32
User278@Shop.com;27/02/2025;30.68
User265@Shop.com;08/03/2025;6.25
user379@shop.com;13/04/2025;42.11
user236@shop.com;19/07/2025;15.96
user49@shop.com;19/11/2025;75.36
user112@shop.com;21/11/2025;61.02
;18/12/2025;14.57
user374@shop.com;20/12/2025;26.13
user344@shop.com;30/01/2024;43.92
user164@shop.com;31/01/2024;113.13
User351@Shop.com;12/04/2024;22.82
user238@shop.com;15/04/2024;37.43
user126@shop.com;22/04/2024;11.62
user37@shop.com;13/05/2024;31.85
User365@Shop.com;17/05/2024;38.88
user356@shop.com;22/05/2024;68.0
;28/06/2024;23.95
User42@Shop.com;07/07/2024;13.58
user223@shop.com;01/08/2024;69.74
User158@Shop.com;26/10/2024;79.65
user273@shop.com;16/12/2024;42.08
User354@Shop.com;14/01/2025;43.97
User214@Shop.com;22/03/2025;49.03
User378@Shop.com;28/03/2025;18.5
user78@shop.com;09/04/2025;28.27
user361@shop.com;18/09/2025;47.31
user349@shop.com;06/10/2025;37.69
User331@Shop.com;20/10/2025;31.41
User380@Shop.com;31/10/2025;54.18
User94@Shop.com;05/01/2024;18.44
user77@shop.com;30/01/2024;68.05
user13@shop.com;17/04/2024;53.91
User303@Shop.com;07/05/2024;17.26
User181@Shop.com;14/06/2024;65.53
user117@shop.com;17/06/2024;50.17
user26@shop.com;18/07/2024;33.26
user106@shop.com;20/08/2024;113.93
;24/10/2024;38.71
user29@shop.com;12/12/2024;120.99
user4@shop.com;19/12/2024;22.25
user101@shop.com;09/01/2025;11.1
user130@shop.com;19/01/2025;68.07
user80@shop.com;25/01/2025;29.05
user82@shop.com;30/01/2025;14.85
user217@shop.com;15/04/2025;72.24
User6@Shop.com;25/04/2025;107.31
User392@Shop.com;10/07/2025;41.53
User200@Shop.com;15/08/2025;65.86
;12/04/2024;51.88
user31@shop.com;22/05/2024;99.46
user78@shop.com;12/07/2024;104.98
user360@shop.com;12/08/2024;54.7
User134@Shop.com;28/08/2024;53.83
User275@Shop.com;31/10/2024;66.15
user66@shop.com;07/11/2024;27.54
User148@Shop.com;23/11/2024;76.5
User131@Shop.com;24/11/2024;55.85
User336@Shop.com;13/02/2025;61.83
;27/02/2025;55.88
User318@Shop.com;01/04/2025;33.53
User368@Shop.com;16/05/2025;7.35
user131@shop.com;13/08/2025;73.01
user85@shop.com;27/08/2025;47.24
user339@shop.com;16/01/2024;64.96
;05/02/2024;43.52
User371@Shop.com;27/02/2024;12.15
User53@Shop.com;29/02/2024;36.09
user248@shop.com;24/04/2024;15.1
user47@shop.com;10/05/2024;62.58
user141@shop.com;21/08/2024;101.65
user163@shop.com;06/09/2024;140.64
user360@shop.com;21/10/2024;26.56
User293@Shop.com;23/11/2024;62.78
user377@shop.com;23/11/2024;39.58
user334@shop.com;14/12/2024;4.73
user139@shop.com;24/12/2024;82.66
User346@Shop.com;29/12/2024;46.16
user35@shop.com;01/01/2025;10.48
user81@shop.com;14/01/2025;69.88
User347@Shop.com;04/03/2025;94.97
user22@shop.com;01/06/2025;37.78
user266@shop.com;08/06/2025;17.57
user356@shop.com;11/07/2025;42.8
user93@shop.com;10/08/2025;78.01
user279@shop.com;10/08/2025;30.07
user227@shop.com;27/08/2025;73.84
user280@shop.com;14/10/2025;61.45
User123@Shop.com;01/01/2024;58.75
user47@shop.com;10/02/2024;28.24
user367@shop.com;16/05/2024;17.92
user42@shop.com;27/06/2024;21.23
user137@shop.com;07/08/2024;5.29
user1@shop.com;10/08/2024;84.14
user79@shop.com;11/08/2024;97.96
user261@shop.com;01/10/2024;24.03
user18@shop.com;20/10/2024;34.77
;08/01/2025;106.1
User137@Shop.com;26/05/2025;54.98
User133@Shop.com;27/09/2025;36.79
user395@shop.com;04/11/2025;38.32
user75@shop.com;11/11/2025;90.2
User88@Shop.com;29/01/2024;70.25
user303@shop.com;07/04/2024;83.72
User183@Shop.com;15/09/2024;121.22
user199@shop.com;30/09/2024;105.94
user388@shop.com;19/10/2024;19.18
user83@shop.com;21/10/2024;23.05
user3@shop.com;17/01/2025;36.18
User352@Shop.com;27/03/2025;-50.42
user118@shop.com;18/04/2025;65.44
User128@Shop.com;02/05/2025;101.1
User328@Shop.com;06/05/2025;40.32
User250@Shop.com;03/06/2025;65.37
;10/07/2025;87.06
user357@shop.com;18/08/2025;75.6
user371@shop.com;27/08/2025;2.93
user4@shop.com;09/09/2025;21.88
User333@Shop.com;28/09/2025;22.39
User71@Shop.com;14/10/2025;116.94
user58@shop.com;24/10/2025;55.61
user306@shop.com;25/11/2025;77.7
User237@Shop.com;08/04/2024;58.62
User175@Shop.com;11/04/2024;54.62
user222@shop.com;29/06/2024;10.39
user81@shop.com;26/08/2024;19.36
user277@shop.com;07/11/2024;54.73
user143@shop.com;16/12/2024;233.55
user123@shop.com;05/02/2025;30.88
User224@Shop.com;08/02/2025;51.68
user154@shop.com;16/04/2025;17.41
User26@Shop.com;10/08/2025;27.74
;15/08/2025;22.64
user391@shop.com;23/09/2025;137.92
User117@Shop.com;13/12/2025;16.22
User158@Shop.com;31/05/2024;50.49
User71@Shop.com;04/07/2024;32.57
user21@shop.com;26/11/2024;224.27
user361@shop.com;08/12/2024;45.92
user238@shop.com;23/12/2024;80.67
user355@shop.com;20/06/2025;133.51
;21/06/2025;73.74
user144@shop.com;26/09/2025;32.16
user192@shop.com;07/12/2025;44.94
user277@shop.com;15/12/2025;27.1
user310@shop.com;07/03/2024;41.34
user196@shop.com;19/03/2024;78.73
user15@shop.com;20/04/2024;26.66
User113@Shop.com;10/05/2024;55.61
user125@shop.com;26/05/2024;135.95
;01/06/2024;60.55
user236@shop.com;24/06/2024;93.86
user386@shop.com;06/07/2024;83.73
user59@shop.com;15/07/2024;18.34
User137@Shop.com;07/08/2024;4.73
user107@shop.com;11/08/2024;36.5
user231@shop.com;16/08/2024;78.45
user325@shop.com;20/08/2024;20.73
user378@shop.com;20/08/2024;56.89
user203@shop.com;13/09/2024;55.58
User119@Shop.com;01/10/2024;45.89
User87@Shop.com;11/10/2024;41.38
user323@shop.com;15/10/2024;15.33
;19/10/2024;68.87
user46@shop.com;28/11/2024;40.23
User25@Shop.com;31/12/2024;14.06
user293@shop.com;06/02/2025;8.59
user341@shop.com;17/02/2025;69.13
user322@shop.com;01/03/2025;52.91
user110@shop.com;16/05/2025;118.83
User335@Shop.com;30/06/2025;12.08
user2@shop.com;19/09/2025;47.99
